news_text,d_pol,doc_id,company_name,positive,negative,neutral,sents,s_pol,terms_neg,terms_pos
,,28332,ABB Ltd,,,,Founded in Stockholm in 2011 and with a Data Operations Center in Penang Malaysia Lexi delivers data-driven business intelligence  insights to prioritize actions for OEMs to lower costs and improve  supply chain health,Positive,[],"['intelligence', 'improve']"
,,28332,ABB Ltd,,,,With its predictive and prescriptive optimization algorithms Lexi empowers manufacturing engineering supply chain and procurement leaders to make faster  smarter  product design and sourcing decisions,Positive,[],"['faster', 'smarter']"
"Swiss electric utilities Primeo Energie and Alpiq E-Mobility have opened a pair of highway charging stations in Switzerland that feature battery energy storage and an energy management solution from ABB. Switzerlands Federal Roads Office hopes to install chargers at approximately 100 motorway rest areas over the next few years. Many of these locations have little or no power supply, and as they may be served by different utilities, each can have its own specific cost structures and peak demand charges. ABBs end-to-end solution is designed to help operators manage costs in real time with intelligent energy management. Each of the two new charging sites, which are located on the A2 motorway at the Inseli and Chilchbuehl rest stops, is equipped with an ABB Terra 54 charger, which provides one 50 kW DC fast charging point and one Level 2 charging point, as well as a 350 kW Terra DC fast charger with two additional charging points. ABB says dynamic power sharing between the charging posts will enable them to charge higher-power vehicles such as trucks or buses. ABB also provided a 170 kWh battery energy storage system with power output of 330 kW to help reduce operating costs through peak shaving and to enhance system availability and reliability. Energy management is facilitated by ABBs cloud-based Ability Optimax system. Thanks to the combination of storage and energy management, the local supply network does not have to directly cover the peak load during charging, which significantly reduces costs. ABBs complete solution helps shave peaks in demand and reduces the associated higher tariffs they incur, optimizing operating costs and maximizing return on investment, said ABBs Frank Muehlon. For energy suppliers entering the e-mobility sector, ABB chargers provide all the flexibility, connectivity and features needed to enable such new business models to succeed. Primeo Energie plans to deploy three more similarly-equipped highway charging stations in 2020. Source: ABB
",Positive,28334,ABB Ltd,[0.583],[],[0.083],ABBs end-to-end solution is designed to help  operators manage costs in real time with intelligent  energy management,Positive,[],"['help', 'intelligent']"
,,28334,ABB Ltd,,,,Each of the two new charging sites which are located on the A2 motorway at the Inseli and Chilchbuehl rest stops is equipped  with an ABB Terra 54 charger which provides  one 50 kW DC fast  charging point and one Level 2 charging point as well as a 350 kW Terra DC fast  charger with two additional charging points,Positive,[],"['equipped', 'provides', 'fast', 'fast']"
,,28334,ABB Ltd,,,,ABB says dynamic  power sharing between the charging posts will enable  them to charge higher-power vehicles such as trucks or buses,Positive,[],"['dynamic', 'enable']"
,,28334,ABB Ltd,,,,ABB also provided  a 170 kWh battery energy storage system with power output of 330 kW to help  reduce  operating costs through peak shaving and to enhance  system availability and reliability,Positive,[],"['provided', 'help', 'reduce', 'enhance']"
,,28334,ABB Ltd,,,,Energy management is facilitated by ABBs cloud-based Ability Optimax system,,,
,,28334,ABB Ltd,,,,Thanks to the combination of storage and energy management the local supply network does not have to directly cover the peak load during charging which significantly  reduces costs,Positive,[],['significantly']
,,28334,ABB Ltd,,,,ABBs complete solution helps  shave peaks in demand and reduces the associated higher tariffs they incur optimizing operating costs and maximizing return on investment said ABBs Frank Muehlon,Positive,[],['helps']
,,28334,ABB Ltd,,,,For energy suppliers entering the e-mobility sector ABB chargers provide  all the flexibility  connectivity and features needed to enable  such new business models to succeed Primeo Energie plans to deploy three more similarly-equipped highway charging stations in 2020,Positive,[],"['provide', 'flexibility', 'enable']"
"Today, ABB Electrifications Installation Products division made inaugural shipments from its 400,000 square foot West Coast Distribution Center in Phoenix, Arizona. The distribution center, which will supply products to customers in the western region of the U.S., will be fully operational during the third quarter of 2020. In addition to creating more than 100 jobs in the Phoenix area, the site will enable faster service and delivery times for a broad range of daily needed electrical products and in-stock items, such as Ty- Rap cable ties, Color-Keyed lugs, Steel City commercial boxes and fittings and Elastimold cable accessories. This new distribution center in Phoenix brings us much closer to customers in the western part of the U.S. It will allow us to deliver a wide range of essential electrical products to contractors and industrial builders with significantly improved lead times, cutting many delivery times by half, said Chet Akiri, US Managing Director for Installation Products. We are stocked in Phoenix and are excited to grow the business. We look forward to continuing to work to better serve our customers across the U.S. every day. The new facility is part of our expansion plans to increase volume capacity and further enhance the speed and service capabilities of ABB Installation Products, said Christy Tilton, US Sales Leader for Installation Products. This exciting expansion is possible because of the commitment of our employees to better serve our valued customers. More than 2,000 products from across Installation Products entire portfolio will be stocked at this new Distribution Center. ABB Installation Products is the leading manufacturer of marquee products needed in the electrification ecosystem, including key brands such as T&B Liquidtight Fittings, Ty-Rap, Elastimold and Blackburn/Color Keyed products. ABB Installation Products , formerly Thomas & Betts, is a global leader in the design, manufacture and marketing of products used to manage the connection, protection and distribution of electrical power in industrial, construction and utility applications. With a portfolio of more than 200,000 products marketed under more than 37 premium brand names, ABB Installation Products are found wherever electricity is used. ABB (ABB: NYSE) is a leading global engineering company that energizes the transformation of society and industry to achieve a more productive, sustainable future. By connecting software to its electrification, robotics, automation and motion portfolio, ABB pushes the boundaries of technology to drive performance to new levels. With a history of excellence stretching back more than 130 years, ABBs success is driven by 144,000 talented employees in over 100 countries. www.abb.com
",Positive,28335,ABB Ltd,[0.643],[],[0.089],In addition to creating more than 100 jobs in the Phoenix area the site will enable  faster  service and delivery times for a broad  range of daily needed electrical products and in-stock items such as Ty- Rap cable ties Color-Keyed lugs Steel City commercial boxes and fittings and Elastimold cable accessories,Positive,[],"['enable', 'faster', 'broad']"
,,28335,ABB Ltd,,,,It will allow us to deliver a wide range of essential  electrical products to contractors and industrial builders with significantly improved lead times cutting many delivery times by half said Chet Akiri US Managing Director for Installation Products,Positive,[],['essential']
,,28335,ABB Ltd,,,,We are stocked in Phoenix and are excited  to grow the business,Positive,[],['excited']
,,28335,ABB Ltd,,,,We look forward  to continuing to work to better  serve our customers across the US every day The new facility is part of our expansion  plans to increase  volume capacity and further enhance  the speed and service capabilities of ABB Installation Products said Christy Tilton US Sales Leader for Installation Products,Positive,[],"['forward', 'better', 'expansion', 'increase', 'enhance']"
,,28335,ABB Ltd,,,,This exciting  expansion  is possible because of the commitment  of our employees to better  serve our valued customers,Positive,[],"['exciting', 'expansion', 'commitment', 'better']"
,,28335,ABB Ltd,,,,ABB Installation Products  formerly Thomas & Betts is a global leader in the design manufacture and marketing of products used to manage the connection protection  and distribution of electrical power in industrial construction and utility applications,Positive,[],['protection']
,,28335,ABB Ltd,,,,With a portfolio of more than 200000 products marketed under more than 37 premium  brand  names ABB Installation Products are found wherever electricity is used,Positive,[],"['premium', 'brand']"
,,28335,ABB Ltd,,,,ABB ABB: NYSE is a leading global engineering company that energizes the transformation of society and industry to achieve a more productive  sustainable  future,Positive,[],"['productive', 'sustainable']"
,,28335,ABB Ltd,,,,With a history of excellence  stretching back more than 130 years ABBs success  is driven by 144000 talented  employees in over 100 countries,Positive,[],"['excellence', 'success', 'talented']"
"ABB's new I/O solution will enable agile and immediate expansion of brownfield sites and pave the way for greater digital connectivity in greenfield operations. Digitalization in the oil and gas industry means that reliable connectivity sits at the heart of successful operations. Wellheads often need to achieve extended connectivity rapidly to meet unforeseen expansion opportunities, but until now many brownfield sites have been hampered by a lack of agility in existing systems. The launch of ABB's XIO unlocks them from past technology choices by providing immediate connectivity expansion, which avoids the need for costly system upgrades. The new smart remote I/O expansion unit works in conjunction with ABB's RMC-100 Controller to offer easy expansion of up to 22 I/O modules, automating and enhancing production. It brings together individual islands of automation and enables the remote data connection for real-time analytics across field and enterprise. A unique combination of features is brought together in the XIO. These include easy installment thanks to the XIO's auto-detection configuration with pre-configured I/O. The smart remote expansion unit's I/O modules include hot swappable features which have the advantage of also being backwards compatible. Along with 22 I/O modules, the XIO provides four Ethernet and eight Serial Ports with essential wireless and Bluetooth capabilities. Bringing together these features in one unique digital solution means that the XIO helps oil and gas producers meet some of their key challenges. It addresses skill shortages because it is simple to install and offers one central point to monitor, reducing the number of tools to be learned and run. It also ensures greater safety across all areas of multiple sites by helping to increase the monitoring of process variables. As well as extending ABB's RMC-100 controller and XSeries controllers, the XIO is compatible with a wide range of controllers across the market, underlining ABB's industry commitment to open architecture across all areas of industrial automation. Connectivity is what also ties devices, edge and the cloud together across standards into one homogenous system. By offering scalable digitalization, the XIO also opens up the digital future for greenfield operations.
",Positive,28336,ABB Ltd,[0.812],[0.188],[0.016],ABBs new I/O solution will enable  agile  and immediate expansion  of brownfield sites and pave the way for greater digital connectivity in greenfield operations,Positive,[],"['enable', 'agile', 'expansion']"
,,28336,ABB Ltd,,,,Digitalization in the oil and gas industry means that reliable  connectivity sits at the heart of successful  operations,Positive,[],"['reliable', 'successful']"
,,28336,ABB Ltd,,,,Wellheads often need to achieve extended connectivity rapidly to meet unforeseen  expansion  opportunities but until now many brownfield sites have been hampered  by a lack of agility  in existing systems,Positive,['unforeseen'],"['expansion', 'hampered', 'agility']"
,,28336,ABB Ltd,,,,The launch of ABBs XIO unlocks them from past technology choices by providing immediate connectivity expansion  which avoids the need for costly  system upgrades,Negative,['costly'],['expansion']
,,28336,ABB Ltd,,,,The new smart  remote I/O expansion  unit works in conjunction with ABBs RMC-100 Controller to offer easy  expansion  of up to 22 I/O modules automating and enhancing production,Positive,[],"['smart', 'expansion', 'easy', 'expansion']"
,,28336,ABB Ltd,,,,A unique  combination of features is brought together in the XIO,Positive,[],['unique']
,,28336,ABB Ltd,,,,These include easy  installment thanks to the XIOs auto-detection configuration with pre-configured I/O,Positive,[],['easy']
,,28336,ABB Ltd,,,,The smart  remote expansion  units I/O modules include hot  swappable features which have the advantage of also being backwards compatible ,Positive,[],"['smart', 'expansion', 'hot', 'compatible']"
,,28336,ABB Ltd,,,,Along with 22 I/O modules the XIO provides  four Ethernet and eight Serial Ports with essential  wireless and Bluetooth capabilities,Positive,[],"['provides', 'essential']"
,,28336,ABB Ltd,,,,Bringing together these features in one unique  digital solution means that the XIO helps  oil and gas producers meet some of their key challenges,Positive,[],"['unique', 'helps']"
,,28336,ABB Ltd,,,,It addresses skill  shortages because it is simple to install and offers one central point to monitor reducing the number of tools to be learned and run,Positive,[],['skill']
,,28336,ABB Ltd,,,,It also ensures greater safety across all areas of multiple sites by helping  to increase  the monitoring of process variables,Positive,[],"['helping', 'increase']"
,,28336,ABB Ltd,,,,As well as extending ABBs RMC-100 controller and XSeries controllers the XIO is compatible  with a wide range of controllers across the market underlining ABBs industry commitment  to open architecture across all areas of industrial automation,Positive,[],"['compatible', 'commitment']"
,,28336,ABB Ltd,,,,Connectivity is what also ties devices edge and the cloud  together across standards into one homogenous system,Negative,['cloud'],[]
,,28336,ABB Ltd,,,,By offering scalable  digitalization the XIO also opens up the digital future for greenfield operations,Positive,[],['scalable']
"ABB Wet End Control offers process stabilization, variability reduction and performance optimization for all paper, board and tissue manufacturers ABB has today launched the latest generation of its Advanced Process Control (APC) to provide complete digital control over wet end operations, optimizing productivity and profit for paper mills globally. Wet End Control - an ABB Ability APC solution for paper mills - stabilizes the wet end process and reduces variability by controlling, monitoring and optimizing retention performance. It uses a multivariable model predictive control approach to predict future wet end process behavior, making automatic adjustments to stabilize ash levels, reduce white water consistency variability and minimize chemical and filler dosages. This results in improved machine runnability by helping to reduce sheet breaks, and accelerating grade changes and break recovery. Papermakers can then track performance from the wet end to the final sheet. It is available as a subscription-based service delivered via ABB Ability Collaborative Operations, with structured remote monitoring and expert analysis of control performance for sustainable results. In addition to its impact on productivity, Wet End Control helps to minimize raw material, chemical costs and broke usage, ultimately reducing the environmental impact and leading to lower steam consumption and increased energy savings. 'We know that continuous monitoring of wet end operations is crucial to driving process improvements,' said Ramesh Satini, global product manager for Pulp & Paper Control Systems, ABB. 'We developed our Wet End Control solution to address this need by automatically managing targets and implementing cost efficiencies within process constraints. By adopting this ABB service, mills will benefit from ongoing insight and collaboration to optimize stability for long-term gains and minimized operator interventions.' Wet End Control is part of a fully integrated quality measurement, control and optimization solution that works seamlessly with ABB Ability 800xA control system or a third-party alternative (via OPC interface). ABB's latest APC platform allows dynamic model adaption to capture varying process dynamics for tighter control, while optimally working within operational parameters to maximize the economic gain. The solution is suitable for all mills seeking a quality measurement, control and optimization solution that enables paper specifications to be met at the lowest possible cost. ABB is a trusted partner and leading supplier to the pulp and paper industry, offering deep expertise and a comprehensive portfolio of integrated digital solutions, automation and electrification systems, industry-focused products and comprehensive services to help our customers optimize all phases of the papermaking process. We are committed to serving packaging, paper, tissue and pulp producers to help drive availability, performance, cost and quality improvements. Active worldwide, ABB has over 1000 pulp and paper professionals who serve customers in over 50 countries. www.abb.com/pulpandpaper ABB(ABBN: SIX Swiss Ex) is a leading global engineering company that energizes the transformation of society and industry to achieve a more productive, sustainable future. By connecting software to its electrification, robotics, automation and motion portfolio, ABB pushes the boundaries of technology to drive performance to new levels. With a history of excellence stretching back more than 130 years, ABB's success is driven by 144,000 talented employees in over 100 countries. www.abb.com
",Positive,28338,ABB Ltd,[0.8],[],[0.05],ABB Wet End Control  offers process stabilization variability reduction and performance optimization for all paper board and tissue manufacturers ABB has today launched the latest generation of its Advanced Process Control  APC to provide  complete digital control  over wet end operations optimizing productivity and profit for paper mills globally,Positive,[],"['Control', 'Control', 'provide', 'control']"
,,28338,ABB Ltd,,,,Wet End Control  - an ABB Ability APC solution for paper mills - stabilizes the wet end process and reduces variability by controlling monitoring and optimizing retention performance,Positive,[],['Control']
,,28338,ABB Ltd,,,,It uses a multivariable model predictive control  approach to predict future wet end process behavior making automatic  adjustments to stabilize  ash levels reduce  white water consistency variability and minimize chemical and filler dosages,Positive,[],"['control', 'automatic', 'stabilize', 'reduce']"
,,28338,ABB Ltd,,,,This results in improved  machine runnability by helping  to reduce  sheet breaks and accelerating grade changes and break  recovery,Positive,['break'],"['improved', 'helping', 'reduce']"
,,28338,ABB Ltd,,,,It is available as a subscription-based service delivered via ABB Ability Collaborative  Operations with structured remote monitoring and expert analysis of control  performance for sustainable  results,Positive,[],"['Collaborative', 'control', 'sustainable']"
,,28338,ABB Ltd,,,,In addition to its impact  on productivity Wet End Control  helps  to minimize raw material chemical costs and broke  usage ultimately reducing the environmental impact  and leading to lower steam consumption and increased  energy savings  ,Positive,"['impact', 'broke', 'impact']","['Control', 'helps', 'increased', 'savings']"
,,28338,ABB Ltd,,,,We know that continuous monitoring of wet end operations is crucial  to driving process improvements  said Ramesh Satini global product manager for Pulp & Paper Control  Systems ABB ,Positive,[],"['crucial', 'improvements', 'Control']"
,,28338,ABB Ltd,,,,We developed our Wet End Control  solution to address this need by automatically managing targets and implementing cost efficiencies within process constraints,Positive,[],['Control']
,,28338,ABB Ltd,,,,By adopting this ABB service mills will benefit  from ongoing insight and collaboration to optimize  stability for long-term gains  and minimized operator interventions,Positive,[],"['benefit', 'optimize', 'gains']"
,,28338,ABB Ltd,,,,Wet End Control  is part of a fully integrated  quality measurement control  and optimization solution that works seamlessly with ABB Ability 800xA control  system or a third-party alternative via OPC interface,Positive,[],"['Control', 'integrated', 'control', 'control']"
,,28338,ABB Ltd,,,,ABBs latest APC platform allows dynamic  model adaption to capture varying process dynamics for tighter control  while optimally working within operational parameters to maximize the economic gain,Positive,[],"['dynamic', 'control']"
,,28338,ABB Ltd,,,,The solution is suitable  for all mills seeking a quality measurement control  and optimization solution that enables paper specifications to be met at the lowest possible cost,Positive,[],"['suitable', 'control']"
,,28338,ABB Ltd,,,,ABB is a trusted  partner and leading supplier to the pulp and paper industry offering deep expertise  and a comprehensive  portfolio of integrated  digital solutions automation and electrification systems industry-focused products and comprehensive  services to help  our customers optimize  all phases of the papermaking process,Positive,[],"['trusted', 'expertise', 'comprehensive', 'integrated', 'comprehensive', 'help', 'optimize']"
,,28338,ABB Ltd,,,,We are committed  to serving packaging paper tissue and pulp producers to help  drive availability performance cost and quality improvements ,Positive,[],"['committed', 'help', 'improvements']"
,,28338,ABB Ltd,,,,wwwabbcom/pulpandpaper ABBABBN: SIX Swiss Ex is a leading global engineering company that energizes the transformation of society and industry to achieve a more productive  sustainable  future,Positive,[],"['productive', 'sustainable']"
,,28338,ABB Ltd,,,,With a history of excellence  stretching back more than 130 years ABBs success  is driven by 144000 talented  employees in over 100 countries,Positive,[],"['excellence', 'success', 'talented']"
"Taipei, June 26 (CNA) Acer Inc., one of Taiwan's leading PC vendors, which is making efforts to transform itself from a pure PC brand to a ""lifestyle"" brand, has set up a new drinks business division and will put its own energy drink on sale in July.Acer Chairman Jason Chen (???) told reporters earlier this week that Acer is launching its first energy drink, named ""Predator Shot,"" which is an extension of the product line from its gaming PC ""Predator"" series.Chen said the PC market is mature with a lot of competition and that Acer cannot afford to just sit there to wait for any positive change under such circumstances.Instead, Chen said, Acer has to do more, vaulting itself over the business boundary, which is why it is seeking to become a lifestyle brand by selling beverages related to its core PC business.Acer is not the first hardware supplier to produce energy-boosting goods. Last year, Razer Inc. a Colorado-based gaming PC and accessory supplier, brought its ""Respawn"" powdered energy drink mix to the market.Chen cited an internal survey as saying that the targeted clients of energy drinks include gamers who use the beverages to keep their energy levels up when playing.According to Acer, ""Predator Shot"" contains vitamins and minerals, including vitamin B. Chen said gamers also need Lutein to protect their eyes when they spend a long time staring at a PC screen.In addition to the ""Predator Shot,"" Chen said Acer will also launch a collagen drink targeting female gamers.Chen said Acer is scheduled to begin shipping the beverages in July through e-commerce platforms after spending about six months in preparation and securing certifications for the products. ""Predator Shot"" will go on sale in Taiwan and Europe, while the collagen drink will go on sale in Taiwan, Chen said.Chen added that two more drinks are being planned.In 2019, non-PC operations accounted for 15 percent of Acer's total sales, up from 6-7 percent six years ago, the PC brand said.According to Gartner, Acer ranked as the fifth-largest PC supplier in the world in the first quarter of 2020, with a market share of 5.6 percent, behind China's Lenovo Group Ltd. (24.4 percent), U.S.-based HP Inc. (21.5 percent), Dell Inc. (19.7 percent) and Apple Inc. (6.9 percent). (By Jeffrey Wu and Frances Huang) Enditem/J
",Positive,28313,Acer Inc,[0.375],[],[0.141],Taipei June 26 CNA Acer Inc one of Taiwans leading PC vendors which is making efforts to transform  itself from a pure PC brand  to a lifestyle brand  has set up a new drinks business division and will put its own energy drink on sale in July,Positive,[],"['transform', 'brand', 'brand']"
,,28313,Acer Inc,,,,Acer Chairman Jason Chen ??? told reporters earlier this week that Acer is launching  its first energy drink named Predator Shot which is an extension of the product line from its gaming PC Predator series,Positive,[],['launching']
,,28313,Acer Inc,,,,Chen said the PC market is mature  with a lot of competition and that Acer cannot afford to just sit there to wait for any positive  change under such circumstances,Positive,[],"['mature', 'positive']"
,,28313,Acer Inc,,,,Instead Chen said Acer has to do more vaulting itself over the business boundary which is why it is seeking to become a lifestyle brand  by selling beverages related to its core PC business,Positive,[],['brand']
,,28313,Acer Inc,,,,According to Acer Predator Shot contains vitamins and minerals including vitamin B Chen said gamers also need Lutein to protect  their eyes when they spend a long time staring at a PC screen,Positive,[],['protect']
,,28313,Acer Inc,,,,In 2019 non-PC operations accounted for 15 percent of Acers total sales up from 6-7 percent six years ago the PC brand  said,Positive,[],['brand']
,,28313,Acer Inc,,,,According to Gartner Acer ranked as the fifth-largest PC supplier in the world in the first quarter of 2020 with a market share of 56 percent behind Chinas Lenovo Group Ltd 244 percent,,,
"ABB Power Grid informed the bourses that it has signed a memorandum of understanding (MoU) with National Institute of Technology, Warangal (NITW), Telangana to drive smart electric grid technology education, skill development and research.As part of the collaboration, the company will partner with the Department of Electrical Engineering of NITW to develop a unique master of technology program in a smart electric grid (SEG) from the current academic year. The agreement will bridge the gap between academia and the industry.Speaking on the announcement, N Venu, Managing Director of ABB Power Grids India stated that developing the right talent pool was crucial for building a sustainable grid for the future. He added that the company is pleased to join hands with NITW and aims to achieve higher levels of technical excellence in its domain.On Friday, the stock of the company closed at Rs 840, down by 0.04 per cent or Rs 0.30 per share. The 52-week high is recorded at Rs 857.90 and the 52-week low is Rs 714 on BSE.
",Positive,28286,ABB Ltd,[0.5],[],[0.125],ABB Power Grid informed  the bourses that it has signed a memorandum of understanding MoU with National Institute of Technology Warangal NITW Telangana to drive smart  electric grid technology education skill  development and research,Positive,[],"['informed', 'smart', 'skill']"
,,28286,ABB Ltd,,,,As part of the collaboration the company will partner with the Department of Electrical Engineering of NITW to develop a unique master  of technology program in a smart  electric grid SEG from the current academic year,Positive,[],"['master', 'smart']"
,,28286,ABB Ltd,,,,Speaking on the announcement N Venu Managing Director of ABB Power Grids India stated that developing the right  talent  pool was crucial  for building a sustainable  grid for the future,Positive,[],"['right', 'talent', 'crucial', 'sustainable']"
,,28286,ABB Ltd,,,,He added that the company is pleased  to join hands with NITW and aims to achieve higher levels of technical excellence  in its domain,Positive,[],"['pleased', 'excellence']"
"© Lexi Solutions ABB Robotics rolls out Lexis procurement analytics solution Automation giant, ABB Robotics, is using a big data analytics software solution developed by Lexi Solution AB in Sweden to optimise procurement and engineering processes. Based on this solution, ABB is able to automate and improve supply chain management processes for supplier monitoring and targeted cost reduction. As part of its work, Lexi helped ABB Robotics implement its MasterBOM solution as the underlying technology enabling digital transformation and simplification of critical business functions in Procurement and Engineering. The new system currently applies AI methods such as machine learning to key processes including EMS supplier monitoring, material spend management, quarterly price updates, new product cost estimation, RFQ automation, supply chain risk management, and CSR compliance. This new cooperation, building on work Lexi has done for ABB on a global level for many of its business areas for many years, is one of Lexis largest software subscription purchase orders to date. The multi-year contract with Robotics was begun in January 2020 after a successful pilot during autumn 2019. By their very nature, global electronic supply chains such as ABBs are extremely complex and require advanced digital tools to gain transparency and control. To master this complexity, we needed first and foremost a tool that could ensure that were working with data that is clean, correct, complete and up to date. Lexis platform is an integral part of our digital procurement suite in Robotics supply chain management ecosystem, bringing data quality and powerful market analytics to our structured approach to product cost and risk management, says Quentin Caillault, ABB Robotics Controls Solution Manager, in a press release.
",Positive,28289,ABB Ltd,[0.5],[0.15],[0.1],Based on this solution ABB is able  to automate and improve  supply chain management processes for supplier monitoring and targeted cost reduction,Positive,[],"['able', 'improve']"
,,28289,ABB Ltd,,,,As part of its work Lexi helped ABB Robotics implement its MasterBOM solution as the underlying technology enabling digital transformation and simplification of critical  business functions in Procurement and Engineering,Negative,['critical'],[]
,,28289,ABB Ltd,,,,This new cooperation  building on work Lexi has done for ABB on a global level for many of its business areas for many years is one of Lexis largest  software subscription purchase orders to date,Positive,[],"['cooperation', 'largest']"
,,28289,ABB Ltd,,,,By their very nature global electronic supply chains such as ABBs are extremely complex  and require advanced  digital tools to gain  transparency and control ,Positive,['complex'],"['advanced', 'gain', 'control']"
,,28289,ABB Ltd,,,,To master  this complexity we needed first and foremost  a tool that could ensure  that were working with data that is clean  correct complete and up to date,Positive,[],"['master', 'foremost', 'ensure', 'clean']"
,,28289,ABB Ltd,,,,Lexis platform is an integral  part of our digital procurement suite in Robotics supply chain management ecosystem bringing data quality and powerful  market analytics to our structured approach to product cost and risk management says Quentin Caillault ABB Robotics Controls Solution Manager in a press release,Positive,[],"['integral', 'powerful']"
"ABB Power Grids India has signed a Memorandum of Understanding (MoU) with the National Institute of Technology, Warangal (NITW), Telangana, for cooperation to drive smart electric grid technology education, skills development and research activities. Indias electric grid is transforming with the penetration of renewables and the need for reliable power under the One Nation  One Grid  One Frequency roadmap. The government is striving to provide 24x7 power for all the households while honoring its climate commitments and Sustainable Development Goals. A smart grid can help balance both, facilitating a safe, cost-effective, clean and reliable power network. For a nation-wide smart electric grid, Indias education system and future talent play a vital role. In recognizing this need, ABB Power Grids India has partnered with the Department of Electrical Engineering of NITW to develop a unique Master of Technology (M.Tech) program in Smart Electric Grid (SEG) from the current academic year. ""This is an important partnership that will strengthen collaboration between academia and industry, said N Venu, Managing Director, ABB Power Grids India. Building the right talent pool is crucial for building a sustainable grid of the future. And we are really pleased to be partnering with NITW to achieve higher levels of technical excellence in this domain. This is part of our continued focus on education and skill development  aligned with initiatives such as Skill India - and will help advance efforts in bringing power to all while cutting carbon emissions, he added.
",Positive,28290,ABB Ltd,[1.0],[],[],ABB Power Grids India has signed a Memorandum of Understanding MoU with the National Institute of Technology Warangal NITW Telangana for cooperation  to drive smart  electric grid technology education skills development and research activities,Positive,[],"['cooperation', 'smart']"
,,28290,ABB Ltd,,,,Indias electric grid is transforming with the penetration of renewables and the need for reliable  power under the One Nation ,Positive,[],['reliable']
,,28290,ABB Ltd,,,,The government is striving  to provide  24x7 power for all the households while honoring  its climate commitments and Sustainable  Development Goals,Positive,[],"['striving', 'provide', 'honoring', 'Sustainable']"
,,28290,ABB Ltd,,,,A smart  grid can help  balance both facilitating a safe  cost-effective clean and reliable  power network,Positive,[],"['smart', 'help', 'safe', 'reliable']"
,,28290,ABB Ltd,,,,For a nation-wide smart  electric grid Indias education system and future talent  play a vital  role,Positive,[],"['smart', 'talent', 'vital']"
,,28290,ABB Ltd,,,,In recognizing this need ABB Power Grids India has partnered with the Department of Electrical Engineering of NITW to develop a unique  Master  of Technology MTech program in Smart  Electric Grid SEG from the current academic year,Positive,[],"['unique', 'Master', 'Smart']"
,,28290,ABB Ltd,,,,This is an important  partnership  that will strengthen  collaboration between academia and industry said N Venu Managing Director ABB Power Grids India,Positive,[],"['important', 'partnership', 'strengthen']"
,,28290,ABB Ltd,,,,Building the right  talent  pool is crucial  for building a sustainable  grid of the future,Positive,[],"['right', 'talent', 'crucial', 'sustainable']"
,,28290,ABB Ltd,,,,And we are really pleased  to be partnering with NITW to achieve higher levels of technical excellence  in this domain,Positive,[],"['pleased', 'excellence']"
,,28290,ABB Ltd,,,,This is part of our continued focus on education and skill  development,Positive,[],['skill']
,,28290,ABB Ltd,,,, aligned with initiatives such as Skill  India - and will help  advance efforts in bringing power to all while cutting carbon emissions he added,Positive,[],"['Skill', 'help']"
"ABB Power Grids India has signed a Memorandum of Understanding (MoU) with the National Institute of Technology, Warangal (NITW), Telangana, for cooperation to drive smart electric grid technology education, skills development and research activities. India's electric grid is transforming with the penetration of renewables and need for reliable power under the 'One Nation - One Grid - One Frequency' roadmap. The government is striving to provide 24x7 power for all the households, while honoring its climate commitments and Sustainable Development Goals. A smart grid can help balance both, facilitating a safe, cost-effective, clean and reliable power network. For a nation-wide smart electric grid, India's education system and future talent play a vital role. In recognizing this need, ABB Power Grids India has partnered with the Department of Electrical Engineering of NITW to develop a unique Master of Technology (M.Tech) program in Smart Electric Grid (SEG) from the current academic year. ""This is an important partnership that will strengthen collaboration between academia and industry,"" said N Venu, Managing Director, ABB Power Grids India. ""Building the right talent pool is crucial for building a sustainable grid of the future. And we are really pleased to be partnering with NITW to achieve higher levels of technical excellence in this domain. This is part of our continued focus on education and skill development - aligned with initiatives such as Skill India - and will help advance efforts in bringing power to all while cutting carbon emissions,"" he added. NITW has dedicated itself to creating a healthy academic environment and attuning education, research and technological advancements with societal aspirations. Its mission is to impart quality education to produce globally competent electrical engineers, advance the development of cutting-edge and sustainable technologies and nurture scientific temperament, professional ethics and industrial collaboration. Speaking on the occasion, Prof. N V Ramana Rao, Director, NITW, said: ""The development of India's power network has become a driving force in meeting the demand for rapid growth in urban and rural areas. Our aim is to create the right educational framework and environment that enables a cleaner, greener and smarter grid. We are extremely glad to have partnered with the best in industry for this endeavor."" The pioneering technology company will help NITW create a socially-relevant and yet internationally-acceptable curriculum, implement innovative and effective teaching methodologies and sharpen focus on the wholesome development of students at the Institute over the next five years. In addition to crafting the course content for the program, ABB Power Grids' India team will support the Institute in setting up a laboratory for SEG technology and provide internship opportunities for SEG for the M.Tech students and Ph.D scholars. Shares of ABB Power Grids India Limited was last trading in BSE at Rs. 840.30 as compared to the previous close of Rs. 842.75. The total number of shares traded during the day was 651 and the deliverable quantity was 594. The stock hit an intraday high of Rs. 846.20 and intraday low of Rs. 838.10.
",Positive,28292,ABB Ltd,[0.654],[],[0.087],ABB Power Grids India has signed a Memorandum of Understanding MoU with the National Institute of Technology Warangal NITW Telangana for cooperation  to drive smart  electric grid technology education skills development and research activities,Positive,[],"['cooperation', 'smart']"
